major_code,major_group,submajor_code,submajor_group,minor_code,minor_group,unit_code,unit_group,occupation_code,occupation_group,skill_level,is_essential
5,CLERICAL AND ADMINISTRATIVE WORKERS,55,Numerical Clerks,552,Financial and Insurance Clerks,5522,Credit and Loans Officers (Aus) \ Finance Clerks (NZ),552211,Credit or Loans Officer (Aus) \ Finance Clerk (NZ),3,TRUE
5,CLERICAL AND ADMINISTRATIVE WORKERS,55,Numerical Clerks,552,Financial and Insurance Clerks,5523,"Insurance, Money Market and Statistical Clerks",552311,Bookmaker,4,TRUE
5,CLERICAL AND ADMINISTRATIVE WORKERS,55,Numerical Clerks,552,Financial and Insurance Clerks,5523,"Insurance, Money Market and Statistical Clerks",552312,Insurance Consultant,4,TRUE
5,CLERICAL AND ADMINISTRATIVE WORKERS,55,Numerical Clerks,552,Financial and Insurance Clerks,5523,"Insurance, Money Market and Statistical Clerks",552313,Money Market Clerk,4,TRUE
5,CLERICAL AND ADMINISTRATIVE WORKERS,55,Numerical Clerks,552,Financial and Insurance Clerks,5523,"Insurance, Money Market and Statistical Clerks",552314,Statistical Clerk,4,TRUE
5,CLERICAL AND ADMINISTRATIVE WORKERS,56,Clerical and Office Support Workers,561,Clerical and Office Support Workers,5611,Betting Clerks,561111,Betting Agency Counter Clerk,5,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,56,Clerical and Office Support Workers,561,Clerical and Office Support Workers,5611,Betting Clerks,561112,Bookmaker's Clerk,5,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,56,Clerical and Office Support Workers,561,Clerical and Office Support Workers,5611,Betting Clerks,561113,Telephone Betting Clerk,5,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,56,Clerical and Office Support Workers,561,Clerical and Office Support Workers,5611,Betting Clerks,561199,Betting Clerks nec,5,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,56,Clerical and Office Support Workers,561,Clerical and Office Support Workers,5612,Couriers and Postal Deliverers,561211,Courier,5,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,56,Clerical and Office Support Workers,561,Clerical and Office Support Workers,5612,Couriers and Postal Deliverers,561212,Postal Delivery Officer,5,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,56,Clerical and Office Support Workers,561,Clerical and Office Support Workers,5613,Filing and Registry Clerks,561311,Filing or Registry Clerk,5,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,56,Clerical and Office Support Workers,561,Clerical and Office Support Workers,5614,Mail Sorters,561411,Mail Clerk,5,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,56,Clerical and Office Support Workers,561,Clerical and Office Support Workers,5614,Mail Sorters,561412,Postal Sorting Officer,5,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,56,Clerical and Office Support Workers,561,Clerical and Office Support Workers,5615,Survey Interviewers,561511,Survey Interviewer,5,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,56,Clerical and Office Support Workers,561,Clerical and Office Support Workers,5616,Switchboard Operators,561611,Switchboard Operator,5,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,56,Clerical and Office Support Workers,561,Clerical and Office Support Workers,5619,Other Clerical and Office Support Workers,561911,Classified Advertising Clerk,5,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,56,Clerical and Office Support Workers,561,Clerical and Office Support Workers,5619,Other Clerical and Office Support Workers,561912,Meter Reader,5,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,56,Clerical and Office Support Workers,561,Clerical and Office Support Workers,5619,Other Clerical and Office Support Workers,561913,Parking Inspector,5,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,56,Clerical and Office Support Workers,561,Clerical and Office Support Workers,5619,Other Clerical and Office Support Workers,561999,Clerical and Office Support Workers nec,5,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,591,Logistics Clerks,5911,Purchasing and Supply Logistics Clerks,591111,code retired (ANZSCO Revision 1),,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,591,Logistics Clerks,5911,Purchasing and Supply Logistics Clerks,591112,Production Clerk,4,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,591,Logistics Clerks,5911,Purchasing and Supply Logistics Clerks,591113,Purchasing Officer,4,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,591,Logistics Clerks,5911,Purchasing and Supply Logistics Clerks,591114,code retired (ANZSCO Revision 1),,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,591,Logistics Clerks,5911,Purchasing and Supply Logistics Clerks,591115,Stock Clerk,4,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,591,Logistics Clerks,5911,Purchasing and Supply Logistics Clerks,591116,Warehouse Administrator,4,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,591,Logistics Clerks,5911,Purchasing and Supply Logistics Clerks,591117,Order Clerk,4,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,591,Logistics Clerks,5912,Transport and Despatch Clerks,591211,Despatching and Receiving Clerk,4,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,591,Logistics Clerks,5912,Transport and Despatch Clerks,591212,Import-Export Clerk,4,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5991,Conveyancers and Legal Executives,599111,Conveyancer,2,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5991,Conveyancers and Legal Executives,599112,Legal Executive,2,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5992,Court and Legal Clerks,599211,Clerk of Court,3,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5992,Court and Legal Clerks,599212,Court Bailiff or Sheriff (Aus) \ Court Collections Officer (NZ),3,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5992,Court and Legal Clerks,599213,Court Orderly (Aus) \ Court Registry Officer (NZ),3,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5992,Court and Legal Clerks,599214,Law Clerk,3,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5992,Court and Legal Clerks,599215,Trust Officer,3,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5993,Debt Collectors,599311,Debt Collector,4,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5994,Human Resource Clerks,599411,Human Resource Clerk,4,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5995,Inspectors and Regulatory Officers,599511,Customs Officer,4,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5995,Inspectors and Regulatory Officers,599512,Immigration Officer,4,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5995,Inspectors and Regulatory Officers,599513,Motor Vehicle Licence Examiner,4,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5995,Inspectors and Regulatory Officers,599514,Noxious Weeds and Pest Inspector,4,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5995,Inspectors and Regulatory Officers,599515,Social Security Assessor,4,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5995,Inspectors and Regulatory Officers,599516,Taxation Inspector,4,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5995,Inspectors and Regulatory Officers,599517,Train Examiner,4,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5995,Inspectors and Regulatory Officers,599518,Transport Operations Inspector,4,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5995,Inspectors and Regulatory Officers,599521,Water Inspector,4,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5995,Inspectors and Regulatory Officers,599599,Inspectors and Regulatory Officers nec,4,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors",599611,Insurance Investigator,3,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors",599612,Insurance Loss Adjuster,3,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors",599613,Insurance Risk Surveyor,2,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5997,Library Assistants,599711,Library Assistant,4,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5999,Other Miscellaneous Clerical and Administrative Workers,599911,code retired (ANZSCO Revision 1),,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5999,Other Miscellaneous Clerical and Administrative Workers,599912,"Production Assistant (Film, Television, Radio or Stage)",4,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5999,Other Miscellaneous Clerical and Administrative Workers,599913,Proof Reader,4,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5999,Other Miscellaneous Clerical and Administrative Workers,599914,Radio Despatcher,4,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5999,Other Miscellaneous Clerical and Administrative Workers,599915,Clinical Coder,3,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5999,Other Miscellaneous Clerical and Administrative Workers,599916,Facilities Administrator,4,FALSE
5,CLERICAL AND ADMINISTRATIVE WORKERS,59,Other Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,5999,Other Miscellaneous Clerical and Administrative Workers,599999,Clerical and Administrative Workers nec,4,FALSE
6,SALES WORKERS,61,Sales Representatives and Agents,611,Insurance Agents and Sales Representatives,6111,"Auctioneers, and Stock and Station Agents",611111,Auctioneer,3,FALSE
6,SALES WORKERS,61,Sales Representatives and Agents,611,Insurance Agents and Sales Representatives,6111,"Auctioneers, and Stock and Station Agents",611112,Stock and Station Agent,3,FALSE
6,SALES WORKERS,61,Sales Representatives and Agents,611,Insurance Agents and Sales Representatives,6112,Insurance Agents,611211,Insurance Agent,3,FALSE
6,SALES WORKERS,61,Sales Representatives and Agents,611,Insurance Agents and Sales Representatives,6113,Sales Representatives,611311,Sales Representative (Building and Plumbing Supplies),4,FALSE
6,SALES WORKERS,61,Sales Representatives and Agents,611,Insurance Agents and Sales Representatives,6113,Sales Representatives,611312,Sales Representative (Business Services),4,FALSE
6,SALES WORKERS,61,Sales Representatives and Agents,611,Insurance Agents and Sales Representatives,6113,Sales Representatives,611313,Sales Representative (Motor Vehicle Parts and Accessories),4,FALSE
6,SALES WORKERS,61,Sales Representatives and Agents,611,Insurance Agents and Sales Representatives,6113,Sales Representatives,611314,Sales Representative (Personal and Household Goods),4,FALSE
6,SALES WORKERS,61,Sales Representatives and Agents,611,Insurance Agents and Sales Representatives,6113,Sales Representatives,611399,Sales Representatives nec,4,FALSE
6,SALES WORKERS,61,Sales Representatives and Agents,612,Real Estate Sales Agents,6121,Real Estate Sales Agents,612111,Business Broker,3,FALSE
6,SALES WORKERS,61,Sales Representatives and Agents,612,Real Estate Sales Agents,6121,Real Estate Sales Agents,612112,Property Manager,3,FALSE
6,SALES WORKERS,61,Sales Representatives and Agents,612,Real Estate Sales Agents,6121,Real Estate Sales Agents,612113,Real Estate Agency Principal \ Real Estate Agency Licensee,2,FALSE
6,SALES WORKERS,61,Sales Representatives and Agents,612,Real Estate Sales Agents,6121,Real Estate Sales Agents,612114,Real Estate Agent,3,FALSE
6,SALES WORKERS,61,Sales Representatives and Agents,612,Real Estate Sales Agents,6121,Real Estate Sales Agents,612115,Real Estate Representative,3,FALSE
6,SALES WORKERS,62,Sales Assistants and Salespersons,621,Sales Assistants and Salespersons,6211,Sales Assistants (General),621111,Sales Assistant (General),5,FALSE
6,SALES WORKERS,62,Sales Assistants and Salespersons,621,Sales Assistants and Salespersons,6212,ICT Sales Assistants,621211,ICT Sales Assistant,5,FALSE
6,SALES WORKERS,62,Sales Assistants and Salespersons,621,Sales Assistants and Salespersons,6213,Motor Vehicle and Vehicle Parts Salespersons,621311,Motor Vehicle or Caravan Salesperson,4,FALSE
6,SALES WORKERS,62,Sales Assistants and Salespersons,621,Sales Assistants and Salespersons,6213,Motor Vehicle and Vehicle Parts Salespersons,621312,Motor Vehicle Parts Interpreter \ Automotive Parts Salesperson,4,FALSE
6,SALES WORKERS,62,Sales Assistants and Salespersons,621,Sales Assistants and Salespersons,6214,Pharmacy Sales Assistants,621411,Pharmacy Sales Assistant,5,FALSE
6,SALES WORKERS,62,Sales Assistants and Salespersons,621,Sales Assistants and Salespersons,6215,Retail Supervisors,621511,Retail Supervisor,4,FALSE
6,SALES WORKERS,62,Sales Assistants and Salespersons,621,Sales Assistants and Salespersons,6216,Service Station Attendants,621611,Service Station Attendant,5,FALSE
6,SALES WORKERS,62,Sales Assistants and Salespersons,621,Sales Assistants and Salespersons,6217,Street Vendors and Related Salespersons,621711,Cash Van Salesperson,5,FALSE
6,SALES WORKERS,62,Sales Assistants and Salespersons,621,Sales Assistants and Salespersons,6217,Street Vendors and Related Salespersons,621712,Door-to-door Salesperson,5,FALSE
6,SALES WORKERS,62,Sales Assistants and Salespersons,621,Sales Assistants and Salespersons,6217,Street Vendors and Related Salespersons,621713,Street Vendor,5,FALSE
6,SALES WORKERS,62,Sales Assistants and Salespersons,621,Sales Assistants and Salespersons,6219,Other Sales Assistants and Salespersons,621911,Materials Recycler,5,FALSE
6,SALES WORKERS,62,Sales Assistants and Salespersons,621,Sales Assistants and Salespersons,6219,Other Sales Assistants and Salespersons,621912,Rental Salesperson,5,FALSE
6,SALES WORKERS,62,Sales Assistants and Salespersons,621,Sales Assistants and Salespersons,6219,Other Sales Assistants and Salespersons,621999,Sales Assistants and Salespersons nec,5,FALSE
6,SALES WORKERS,63,Sales Support Workers,631,Checkout Operators and Office Cashiers,6311,Checkout Operators and Office Cashiers,631111,Checkout Operator,5,TRUE
6,SALES WORKERS,63,Sales Support Workers,631,Checkout Operators and Office Cashiers,6311,Checkout Operators and Office Cashiers,631112,Office Cashier,5,TRUE
6,SALES WORKERS,63,Sales Support Workers,639,Miscellaneous Sales Support Workers,6391,Models and Sales Demonstrators,639111,Model,5,FALSE
6,SALES WORKERS,63,Sales Support Workers,639,Miscellaneous Sales Support Workers,6391,Models and Sales Demonstrators,639112,Sales Demonstrator,5,FALSE
6,SALES WORKERS,63,Sales Support Workers,639,Miscellaneous Sales Support Workers,6392,Retail and Wool Buyers,639211,Retail Buyer,3,FALSE
6,SALES WORKERS,63,Sales Support Workers,639,Miscellaneous Sales Support Workers,6392,Retail and Wool Buyers,639212,Wool Buyer,3,FALSE
6,SALES WORKERS,63,Sales Support Workers,639,Miscellaneous Sales Support Workers,6393,Telemarketers,639311,Telemarketer,5,FALSE
6,SALES WORKERS,63,Sales Support Workers,639,Miscellaneous Sales Support Workers,6394,Ticket Salespersons,639411,Ticket Seller,5,FALSE
6,SALES WORKERS,63,Sales Support Workers,639,Miscellaneous Sales Support Workers,6394,Ticket Salespersons,639412,Transport Conductor,5,FALSE
6,SALES WORKERS,63,Sales Support Workers,639,Miscellaneous Sales Support Workers,6395,Visual Merchandisers,639511,Visual Merchandiser,4,FALSE
6,SALES WORKERS,63,Sales Support Workers,639,Miscellaneous Sales Support Workers,6399,Other Sales Support Workers,639911,Other Sales Support Worker,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7111,"Clay, Concrete, Glass and Stone Processing Machine Operators",711111,Clay Products Machine Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7111,"Clay, Concrete, Glass and Stone Processing Machine Operators",711112,Concrete Products Machine Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7111,"Clay, Concrete, Glass and Stone Processing Machine Operators",711113,Glass Production Machine Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7111,"Clay, Concrete, Glass and Stone Processing Machine Operators",711114,Stone Processing Machine Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7111,"Clay, Concrete, Glass and Stone Processing Machine Operators",711199,"Clay, Concrete, Glass and Stone Processing Machine Operators nec",4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7112,Industrial Spraypainters,711211,Industrial Spraypainter,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7113,Paper and Wood Processing Machine Operators,711311,Paper Products Machine Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7113,Paper and Wood Processing Machine Operators,711312,code retired (ANZSCO Revision 1),,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7113,Paper and Wood Processing Machine Operators,711313,Sawmilling Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7113,Paper and Wood Processing Machine Operators,711314,Other Wood Processing Machine Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7114,Photographic Developers and Printers,711411,Photographic Developer and Printer,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7115,Plastics and Rubber Production Machine Operators,711511,Plastic Cablemaking Machine Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7115,Plastics and Rubber Production Machine Operators,711512,Plastic Compounding and Reclamation Machine Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7115,Plastics and Rubber Production Machine Operators,711513,Plastics Fabricator or Welder,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7115,Plastics and Rubber Production Machine Operators,711514,Plastics Production Machine Operator (General),4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7115,Plastics and Rubber Production Machine Operators,711515,Reinforced Plastic and Composite Production Worker,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7115,Plastics and Rubber Production Machine Operators,711516,Rubber Production Machine Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7115,Plastics and Rubber Production Machine Operators,711599,Plastics and Rubber Production Machine Operators nec,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7116,Sewing Machinists,711611,Sewing Machinist,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7117,Textile and Footwear Production Machine Operators,711711,Footwear Production Machine Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7117,Textile and Footwear Production Machine Operators,711712,Hide and Skin Processing Machine Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7117,Textile and Footwear Production Machine Operators,711713,Knitting Machine Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7117,Textile and Footwear Production Machine Operators,711714,Textile Dyeing and Finishing Machine Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7117,Textile and Footwear Production Machine Operators,711715,Weaving Machine Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7117,Textile and Footwear Production Machine Operators,711716,Yarn Carding and Spinning Machine Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7117,Textile and Footwear Production Machine Operators,711799,Textile and Footwear Production Machine Operators nec,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7119,Other Machine Operators,711911,Chemical Production Machine Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7119,Other Machine Operators,711912,Motion Picture Projectionist,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7119,Other Machine Operators,711913,Sand Blaster,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7119,Other Machine Operators,711914,Sterilisation Technician,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,711,Machine Operators,7119,Other Machine Operators,711999,Machine Operators nec,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,712,Stationary Plant Operators,7121,"Crane, Hoist and Lift Operators",712111,"Crane, Hoist or Lift Operator",4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,712,Stationary Plant Operators,7122,"Drillers, Miners and Shot Firers",712211,Driller,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,712,Stationary Plant Operators,7122,"Drillers, Miners and Shot Firers",712212,Miner,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,712,Stationary Plant Operators,7122,"Drillers, Miners and Shot Firers",712213,Shot Firer,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,712,Stationary Plant Operators,7123,Engineering Production Workers,712311,Engineering Production Worker,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,712,Stationary Plant Operators,7129,Other Stationary Plant Operators,712911,Boiler or Engine Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,712,Stationary Plant Operators,7129,Other Stationary Plant Operators,712912,Bulk Materials Handling Plant Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,712,Stationary Plant Operators,7129,Other Stationary Plant Operators,712913,Cement Production Plant Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,712,Stationary Plant Operators,7129,Other Stationary Plant Operators,712914,Concrete Batching Plant Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,712,Stationary Plant Operators,7129,Other Stationary Plant Operators,712915,Concrete Pump Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,712,Stationary Plant Operators,7129,Other Stationary Plant Operators,712916,Paper and Pulp Mill Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,712,Stationary Plant Operators,7129,Other Stationary Plant Operators,712917,Railway Signal Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,712,Stationary Plant Operators,7129,Other Stationary Plant Operators,712918,Train Controller,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,712,Stationary Plant Operators,7129,Other Stationary Plant Operators,712921,Waste Water or Water Plant Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,712,Stationary Plant Operators,7129,Other Stationary Plant Operators,712922,Weighbridge Operator,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,71,Machine and Stationary Plant Operators,712,Stationary Plant Operators,7129,Other Stationary Plant Operators,712999,Stationary Plant Operators nec,4,FALSE
7,MACHINERY OPERATORS AND DRIVERS,72,Mobile Plant Operators,721,Mobile Plant Operators,7211,"Agricultural, Forestry and Horticultural Plant Operators",721111,Agricultural and Horticultural Mobile Plant Operator,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,72,Mobile Plant Operators,721,Mobile Plant Operators,7211,"Agricultural, Forestry and Horticultural Plant Operators",721112,Logging Plant Operator,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,72,Mobile Plant Operators,721,Mobile Plant Operators,7212,Earthmoving Plant Operators,721211,Earthmoving Plant Operator (General),4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,72,Mobile Plant Operators,721,Mobile Plant Operators,7212,Earthmoving Plant Operators,721212,Backhoe Operator,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,72,Mobile Plant Operators,721,Mobile Plant Operators,7212,Earthmoving Plant Operators,721213,Bulldozer Operator,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,72,Mobile Plant Operators,721,Mobile Plant Operators,7212,Earthmoving Plant Operators,721214,Excavator Operator,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,72,Mobile Plant Operators,721,Mobile Plant Operators,7212,Earthmoving Plant Operators,721215,Grader Operator,4,TRUE
7,MACHINERY OPERATORS AND DRIVERS,72,Mobile Plant Operators,721,Mobile Plant Operators,7212,Earthmoving Plant Operators,721216,Loader Operator,4,TRUE
